kappa,lambda_reward,condition,seed,method,left_mixture,right_mixture,prediction_mae
0.3,0.01,independent_latents,4,source_dependent_reward,logger12_balanced,logger2_heavy,0.00764571894146676
0.3,0.02,confounded,0,pooled_mlp,logger1_heavy,logger12_balanced,0.009466871431633413
0.3,0.02,confounded,0,pooled_mlp,logger1_heavy,logger2_heavy,0.014228059653372921
0.3,0.02,confounded,0,pooled_mlp,logger12_balanced,logger2_heavy,0.010697366254267992
0.3,0.02,confounded,0,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,confounded,0,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,confounded,0,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,confounded,0,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007893806606972824
0.3,0.02,confounded,0,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.010491527729022192
0.3,0.02,confounded,0,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.00860334971927915
0.3,0.02,confounded,0,per_source_models,logger1_heavy,logger12_balanced,0.006638633097928752
0.3,0.02,confounded,0,per_source_models,logger1_heavy,logger2_heavy,0.011508404578688944
0.3,0.02,confounded,0,per_source_models,logger12_balanced,logger2_heavy,0.012644040054397458
0.3,0.02,confounded,0,mechanism_separated,logger1_heavy,logger12_balanced,0.011113947673379254
0.3,0.02,confounded,0,mechanism_separated,logger1_heavy,logger2_heavy,0.01314451434435245
0.3,0.02,confounded,0,mechanism_separated,logger12_balanced,logger2_heavy,0.014140724571334922
0.3,0.02,confounded,0,oracle_u_aware,logger1_heavy,logger12_balanced,0.0065211249184107135
0.3,0.02,confounded,0,oracle_u_aware,logger1_heavy,logger2_heavy,0.011958444163077096
0.3,0.02,confounded,0,oracle_u_aware,logger12_balanced,logger2_heavy,0.008964591050305799
0.3,0.02,confounded,0,source_shuffle,logger1_heavy,logger12_balanced,0.007394402946452908
0.3,0.02,confounded,0,source_shuffle,logger1_heavy,logger2_heavy,0.014045574577285197
0.3,0.02,confounded,0,source_shuffle,logger12_balanced,logger2_heavy,0.010900510562044484
0.3,0.02,confounded,0,no_behavior,logger1_heavy,logger12_balanced,0.009462752054275813
0.3,0.02,confounded,0,no_behavior,logger1_heavy,logger2_heavy,0.015112541290164264
0.3,0.02,confounded,0,no_behavior,logger12_balanced,logger2_heavy,0.011407232350333057
0.3,0.02,confounded,0,source_dependent_reward,logger1_heavy,logger12_balanced,0.017444828137263335
0.3,0.02,confounded,0,source_dependent_reward,logger1_heavy,logger2_heavy,0.015717251831121794
0.3,0.02,confounded,0,source_dependent_reward,logger12_balanced,logger2_heavy,0.011042510824577535
0.3,0.02,confounded,1,pooled_mlp,logger1_heavy,logger12_balanced,0.00904548062224725
0.3,0.02,confounded,1,pooled_mlp,logger1_heavy,logger2_heavy,0.011177655825430127
0.3,0.02,confounded,1,pooled_mlp,logger12_balanced,logger2_heavy,0.012025811227707022
0.3,0.02,confounded,1,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,confounded,1,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,confounded,1,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,confounded,1,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.0069134814614707244
0.3,0.02,confounded,1,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.010062731786090177
0.3,0.02,confounded,1,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.007371933207660316
0.3,0.02,confounded,1,per_source_models,logger1_heavy,logger12_balanced,0.0032406149637783203
0.3,0.02,confounded,1,per_source_models,logger1_heavy,logger2_heavy,0.0036333656934435725
0.3,0.02,confounded,1,per_source_models,logger12_balanced,logger2_heavy,0.003321466418528124
0.3,0.02,confounded,1,mechanism_separated,logger1_heavy,logger12_balanced,0.008594512469655587
0.3,0.02,confounded,1,mechanism_separated,logger1_heavy,logger2_heavy,0.01120279726654695
0.3,0.02,confounded,1,mechanism_separated,logger12_balanced,logger2_heavy,0.010613785707258506
0.3,0.02,confounded,1,oracle_u_aware,logger1_heavy,logger12_balanced,0.010400293494322694
0.3,0.02,confounded,1,oracle_u_aware,logger1_heavy,logger2_heavy,0.009390142665021061
0.3,0.02,confounded,1,oracle_u_aware,logger12_balanced,logger2_heavy,0.005880476830207502
0.3,0.02,confounded,1,source_shuffle,logger1_heavy,logger12_balanced,0.006911398901443934
0.3,0.02,confounded,1,source_shuffle,logger1_heavy,logger2_heavy,0.009491870498384503
0.3,0.02,confounded,1,source_shuffle,logger12_balanced,logger2_heavy,0.007374766741387352
0.3,0.02,confounded,1,no_behavior,logger1_heavy,logger12_balanced,0.007876305059235372
0.3,0.02,confounded,1,no_behavior,logger1_heavy,logger2_heavy,0.011550075192379104
0.3,0.02,confounded,1,no_behavior,logger12_balanced,logger2_heavy,0.008100847799182534
0.3,0.02,confounded,1,source_dependent_reward,logger1_heavy,logger12_balanced,0.007104971263137121
0.3,0.02,confounded,1,source_dependent_reward,logger1_heavy,logger2_heavy,0.012816303427205567
0.3,0.02,confounded,1,source_dependent_reward,logger12_balanced,logger2_heavy,0.010675872100445802
0.3,0.02,confounded,2,pooled_mlp,logger1_heavy,logger12_balanced,0.006852513060231122
0.3,0.02,confounded,2,pooled_mlp,logger1_heavy,logger2_heavy,0.010563428937832933
0.3,0.02,confounded,2,pooled_mlp,logger12_balanced,logger2_heavy,0.007497407446089336
0.3,0.02,confounded,2,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,confounded,2,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,confounded,2,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,confounded,2,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.006492659411444351
0.3,0.02,confounded,2,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.00928913683277942
0.3,0.02,confounded,2,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.006903965534358296
0.3,0.02,confounded,2,per_source_models,logger1_heavy,logger12_balanced,0.004986044929219162
0.3,0.02,confounded,2,per_source_models,logger1_heavy,logger2_heavy,0.008509830705410632
0.3,0.02,confounded,2,per_source_models,logger12_balanced,logger2_heavy,0.007650468409556736
0.3,0.02,confounded,2,mechanism_separated,logger1_heavy,logger12_balanced,0.007784874634259781
0.3,0.02,confounded,2,mechanism_separated,logger1_heavy,logger2_heavy,0.009262310235138753
0.3,0.02,confounded,2,mechanism_separated,logger12_balanced,logger2_heavy,0.008746217533093889
0.3,0.02,confounded,2,oracle_u_aware,logger1_heavy,logger12_balanced,0.010152377539253462
0.3,0.02,confounded,2,oracle_u_aware,logger1_heavy,logger2_heavy,0.008356066493125378
0.3,0.02,confounded,2,oracle_u_aware,logger12_balanced,logger2_heavy,0.007800343879726967
0.3,0.02,confounded,2,source_shuffle,logger1_heavy,logger12_balanced,0.0066012439613317014
0.3,0.02,confounded,2,source_shuffle,logger1_heavy,logger2_heavy,0.009104818964467526
0.3,0.02,confounded,2,source_shuffle,logger12_balanced,logger2_heavy,0.008076561856741321
0.3,0.02,confounded,2,no_behavior,logger1_heavy,logger12_balanced,0.007349704895422176
0.3,0.02,confounded,2,no_behavior,logger1_heavy,logger2_heavy,0.008931553979248887
0.3,0.02,confounded,2,no_behavior,logger12_balanced,logger2_heavy,0.00847073776755245
0.3,0.02,confounded,2,source_dependent_reward,logger1_heavy,logger12_balanced,0.010063310605024915
0.3,0.02,confounded,2,source_dependent_reward,logger1_heavy,logger2_heavy,0.01347125734280421
0.3,0.02,confounded,2,source_dependent_reward,logger12_balanced,logger2_heavy,0.00826686046444867
0.3,0.02,confounded,3,pooled_mlp,logger1_heavy,logger12_balanced,0.010820060958542526
0.3,0.02,confounded,3,pooled_mlp,logger1_heavy,logger2_heavy,0.009880788645615313
0.3,0.02,confounded,3,pooled_mlp,logger12_balanced,logger2_heavy,0.008938013343941285
0.3,0.02,confounded,3,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,confounded,3,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,confounded,3,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,confounded,3,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007029561928507712
0.3,0.02,confounded,3,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.010381699494913674
0.3,0.02,confounded,3,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.010187514373085195
0.3,0.02,confounded,3,per_source_models,logger1_heavy,logger12_balanced,0.007286683974833635
0.3,0.02,confounded,3,per_source_models,logger1_heavy,logger2_heavy,0.007633360447543539
0.3,0.02,confounded,3,per_source_models,logger12_balanced,logger2_heavy,0.0035877340680598472
0.3,0.02,confounded,3,mechanism_separated,logger1_heavy,logger12_balanced,0.008028387403079701
0.3,0.02,confounded,3,mechanism_separated,logger1_heavy,logger2_heavy,0.009918550111373261
0.3,0.02,confounded,3,mechanism_separated,logger12_balanced,logger2_heavy,0.008175860254978233
0.3,0.02,confounded,3,oracle_u_aware,logger1_heavy,logger12_balanced,0.006075910969341603
0.3,0.02,confounded,3,oracle_u_aware,logger1_heavy,logger2_heavy,0.007295114478695388
0.3,0.02,confounded,3,oracle_u_aware,logger12_balanced,logger2_heavy,0.008373726296651788
0.3,0.02,confounded,3,source_shuffle,logger1_heavy,logger12_balanced,0.011538682596109077
0.3,0.02,confounded,3,source_shuffle,logger1_heavy,logger2_heavy,0.009316418522234084
0.3,0.02,confounded,3,source_shuffle,logger12_balanced,logger2_heavy,0.009626053904396225
0.3,0.02,confounded,3,no_behavior,logger1_heavy,logger12_balanced,0.010106950846392874
0.3,0.02,confounded,3,no_behavior,logger1_heavy,logger2_heavy,0.009098394680155115
0.3,0.02,confounded,3,no_behavior,logger12_balanced,logger2_heavy,0.009063683778647235
0.3,0.02,confounded,3,source_dependent_reward,logger1_heavy,logger12_balanced,0.00890932848888831
0.3,0.02,confounded,3,source_dependent_reward,logger1_heavy,logger2_heavy,0.00933784751133736
0.3,0.02,confounded,3,source_dependent_reward,logger12_balanced,logger2_heavy,0.009854986514466906
0.3,0.02,confounded,4,pooled_mlp,logger1_heavy,logger12_balanced,0.007640091714722738
0.3,0.02,confounded,4,pooled_mlp,logger1_heavy,logger2_heavy,0.009294649716024346
0.3,0.02,confounded,4,pooled_mlp,logger12_balanced,logger2_heavy,0.010247928163612953
0.3,0.02,confounded,4,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,confounded,4,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,confounded,4,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,confounded,4,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007812522405781305
0.3,0.02,confounded,4,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.012422745976689433
0.3,0.02,confounded,4,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.013777244368924656
0.3,0.02,confounded,4,per_source_models,logger1_heavy,logger12_balanced,0.0024324102473973846
0.3,0.02,confounded,4,per_source_models,logger1_heavy,logger2_heavy,0.003277904253380064
0.3,0.02,confounded,4,per_source_models,logger12_balanced,logger2_heavy,0.0033876985488732634
0.3,0.02,confounded,4,mechanism_separated,logger1_heavy,logger12_balanced,0.007561140671188947
0.3,0.02,confounded,4,mechanism_separated,logger1_heavy,logger2_heavy,0.009282390727661304
0.3,0.02,confounded,4,mechanism_separated,logger12_balanced,logger2_heavy,0.008133741813825724
0.3,0.02,confounded,4,oracle_u_aware,logger1_heavy,logger12_balanced,0.0058731005782311115
0.3,0.02,confounded,4,oracle_u_aware,logger1_heavy,logger2_heavy,0.006702532847931599
0.3,0.02,confounded,4,oracle_u_aware,logger12_balanced,logger2_heavy,0.007140068107028511
0.3,0.02,confounded,4,source_shuffle,logger1_heavy,logger12_balanced,0.010223867128138166
0.3,0.02,confounded,4,source_shuffle,logger1_heavy,logger2_heavy,0.007883041361937185
0.3,0.02,confounded,4,source_shuffle,logger12_balanced,logger2_heavy,0.010451790188184006
0.3,0.02,confounded,4,no_behavior,logger1_heavy,logger12_balanced,0.007332361747549147
0.3,0.02,confounded,4,no_behavior,logger1_heavy,logger2_heavy,0.008161068917940448
0.3,0.02,confounded,4,no_behavior,logger12_balanced,logger2_heavy,0.008462480641060574
0.3,0.02,confounded,4,source_dependent_reward,logger1_heavy,logger12_balanced,0.00953339182499795
0.3,0.02,confounded,4,source_dependent_reward,logger1_heavy,logger2_heavy,0.008999415206453091
0.3,0.02,confounded,4,source_dependent_reward,logger12_balanced,logger2_heavy,0.007744309531305188
0.3,0.02,independent_latents,0,pooled_mlp,logger1_heavy,logger12_balanced,0.011547945324960113
0.3,0.02,independent_latents,0,pooled_mlp,logger1_heavy,logger2_heavy,0.011525177850560248
0.3,0.02,independent_latents,0,pooled_mlp,logger12_balanced,logger2_heavy,0.01327027082491498
0.3,0.02,independent_latents,0,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,independent_latents,0,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,independent_latents,0,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,independent_latents,0,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.014641079581304088
0.3,0.02,independent_latents,0,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.008444210507920708
0.3,0.02,independent_latents,0,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.014092087716120161
0.3,0.02,independent_latents,0,per_source_models,logger1_heavy,logger12_balanced,0.003426380446961406
0.3,0.02,independent_latents,0,per_source_models,logger1_heavy,logger2_heavy,0.008844345711125103
0.3,0.02,independent_latents,0,per_source_models,logger12_balanced,logger2_heavy,0.009162072676542938
0.3,0.02,independent_latents,0,mechanism_separated,logger1_heavy,logger12_balanced,0.009673989308363969
0.3,0.02,independent_latents,0,mechanism_separated,logger1_heavy,logger2_heavy,0.01137680006862381
0.3,0.02,independent_latents,0,mechanism_separated,logger12_balanced,logger2_heavy,0.009410686944169173
0.3,0.02,independent_latents,0,oracle_u_aware,logger1_heavy,logger12_balanced,0.009616369787628297
0.3,0.02,independent_latents,0,oracle_u_aware,logger1_heavy,logger2_heavy,0.011097095287145009
0.3,0.02,independent_latents,0,oracle_u_aware,logger12_balanced,logger2_heavy,0.007243265868493232
0.3,0.02,independent_latents,0,source_shuffle,logger1_heavy,logger12_balanced,0.009308996577637462
0.3,0.02,independent_latents,0,source_shuffle,logger1_heavy,logger2_heavy,0.012126298691582193
0.3,0.02,independent_latents,0,source_shuffle,logger12_balanced,logger2_heavy,0.008618887511793329
0.3,0.02,independent_latents,0,no_behavior,logger1_heavy,logger12_balanced,0.010452178245103578
0.3,0.02,independent_latents,0,no_behavior,logger1_heavy,logger2_heavy,0.011619825332461142
0.3,0.02,independent_latents,0,no_behavior,logger12_balanced,logger2_heavy,0.010037256069970186
0.3,0.02,independent_latents,0,source_dependent_reward,logger1_heavy,logger12_balanced,0.009380744247293822
0.3,0.02,independent_latents,0,source_dependent_reward,logger1_heavy,logger2_heavy,0.013920659031555274
0.3,0.02,independent_latents,0,source_dependent_reward,logger12_balanced,logger2_heavy,0.014215953574070598
0.3,0.02,independent_latents,1,pooled_mlp,logger1_heavy,logger12_balanced,0.013343417316539406
0.3,0.02,independent_latents,1,pooled_mlp,logger1_heavy,logger2_heavy,0.014112819055929112
0.3,0.02,independent_latents,1,pooled_mlp,logger12_balanced,logger2_heavy,0.01264093978565652
0.3,0.02,independent_latents,1,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,independent_latents,1,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,independent_latents,1,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,independent_latents,1,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.009024897181421118
0.3,0.02,independent_latents,1,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.015120905410348698
0.3,0.02,independent_latents,1,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.015210899062998585
0.3,0.02,independent_latents,1,per_source_models,logger1_heavy,logger12_balanced,0.0027543376024761535
0.3,0.02,independent_latents,1,per_source_models,logger1_heavy,logger2_heavy,0.0030876741896480207
0.3,0.02,independent_latents,1,per_source_models,logger12_balanced,logger2_heavy,0.0023578216455934554
0.3,0.02,independent_latents,1,mechanism_separated,logger1_heavy,logger12_balanced,0.008441333902374622
0.3,0.02,independent_latents,1,mechanism_separated,logger1_heavy,logger2_heavy,0.011720692698486032
0.3,0.02,independent_latents,1,mechanism_separated,logger12_balanced,logger2_heavy,0.012361344158342218
0.3,0.02,independent_latents,1,oracle_u_aware,logger1_heavy,logger12_balanced,0.007354012809551311
0.3,0.02,independent_latents,1,oracle_u_aware,logger1_heavy,logger2_heavy,0.008427387039315287
0.3,0.02,independent_latents,1,oracle_u_aware,logger12_balanced,logger2_heavy,0.0066364201722443426
0.3,0.02,independent_latents,1,source_shuffle,logger1_heavy,logger12_balanced,0.008588736987028986
0.3,0.02,independent_latents,1,source_shuffle,logger1_heavy,logger2_heavy,0.012547598332478583
0.3,0.02,independent_latents,1,source_shuffle,logger12_balanced,logger2_heavy,0.013145673200910618
0.3,0.02,independent_latents,1,no_behavior,logger1_heavy,logger12_balanced,0.008804714596912228
0.3,0.02,independent_latents,1,no_behavior,logger1_heavy,logger2_heavy,0.012328978570556422
0.3,0.02,independent_latents,1,no_behavior,logger12_balanced,logger2_heavy,0.013074128811019835
0.3,0.02,independent_latents,1,source_dependent_reward,logger1_heavy,logger12_balanced,0.009034531214720774
0.3,0.02,independent_latents,1,source_dependent_reward,logger1_heavy,logger2_heavy,0.008569410832499806
0.3,0.02,independent_latents,1,source_dependent_reward,logger12_balanced,logger2_heavy,0.011800340237457923
0.3,0.02,independent_latents,2,pooled_mlp,logger1_heavy,logger12_balanced,0.011423365531541
0.3,0.02,independent_latents,2,pooled_mlp,logger1_heavy,logger2_heavy,0.011845317437539611
0.3,0.02,independent_latents,2,pooled_mlp,logger12_balanced,logger2_heavy,0.007877300771674466
0.3,0.02,independent_latents,2,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,independent_latents,2,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,independent_latents,2,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,independent_latents,2,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.011443875643573739
0.3,0.02,independent_latents,2,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.012724425381331719
0.3,0.02,independent_latents,2,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.009702864706737863
0.3,0.02,independent_latents,2,per_source_models,logger1_heavy,logger12_balanced,0.003984704935038837
0.3,0.02,independent_latents,2,per_source_models,logger1_heavy,logger2_heavy,0.005750718875541327
0.3,0.02,independent_latents,2,per_source_models,logger12_balanced,logger2_heavy,0.0027365994310032185
0.3,0.02,independent_latents,2,mechanism_separated,logger1_heavy,logger12_balanced,0.009869948028591357
0.3,0.02,independent_latents,2,mechanism_separated,logger1_heavy,logger2_heavy,0.011476497686105888
0.3,0.02,independent_latents,2,mechanism_separated,logger12_balanced,logger2_heavy,0.013150320598981016
0.3,0.02,independent_latents,2,oracle_u_aware,logger1_heavy,logger12_balanced,0.006720987127238237
0.3,0.02,independent_latents,2,oracle_u_aware,logger1_heavy,logger2_heavy,0.0075190985540207235
0.3,0.02,independent_latents,2,oracle_u_aware,logger12_balanced,logger2_heavy,0.01077168424046876
0.3,0.02,independent_latents,2,source_shuffle,logger1_heavy,logger12_balanced,0.010455542802050582
0.3,0.02,independent_latents,2,source_shuffle,logger1_heavy,logger2_heavy,0.01089968051299249
0.3,0.02,independent_latents,2,source_shuffle,logger12_balanced,logger2_heavy,0.011807905710825314
0.3,0.02,independent_latents,2,no_behavior,logger1_heavy,logger12_balanced,0.010678519310660514
0.3,0.02,independent_latents,2,no_behavior,logger1_heavy,logger2_heavy,0.011630665664086012
0.3,0.02,independent_latents,2,no_behavior,logger12_balanced,logger2_heavy,0.012068108037652937
0.3,0.02,independent_latents,2,source_dependent_reward,logger1_heavy,logger12_balanced,0.01183984430454368
0.3,0.02,independent_latents,2,source_dependent_reward,logger1_heavy,logger2_heavy,0.009541029293993903
0.3,0.02,independent_latents,2,source_dependent_reward,logger12_balanced,logger2_heavy,0.011964657489526716
0.3,0.02,independent_latents,3,pooled_mlp,logger1_heavy,logger12_balanced,0.008520259603680594
0.3,0.02,independent_latents,3,pooled_mlp,logger1_heavy,logger2_heavy,0.010020443267032574
0.3,0.02,independent_latents,3,pooled_mlp,logger12_balanced,logger2_heavy,0.012283715948007999
0.3,0.02,independent_latents,3,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,independent_latents,3,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,independent_latents,3,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,independent_latents,3,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.008451553181500164
0.3,0.02,independent_latents,3,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.013307654035093066
0.3,0.02,independent_latents,3,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.017191795062359953
0.3,0.02,independent_latents,3,per_source_models,logger1_heavy,logger12_balanced,0.008893695590298832
0.3,0.02,independent_latents,3,per_source_models,logger1_heavy,logger2_heavy,0.009907403579581081
0.3,0.02,independent_latents,3,per_source_models,logger12_balanced,logger2_heavy,0.002516383131444833
0.3,0.02,independent_latents,3,mechanism_separated,logger1_heavy,logger12_balanced,0.012666858465118306
0.3,0.02,independent_latents,3,mechanism_separated,logger1_heavy,logger2_heavy,0.012388269671494727
0.3,0.02,independent_latents,3,mechanism_separated,logger12_balanced,logger2_heavy,0.018321595363534934
0.3,0.02,independent_latents,3,oracle_u_aware,logger1_heavy,logger12_balanced,0.009469257687611641
0.3,0.02,independent_latents,3,oracle_u_aware,logger1_heavy,logger2_heavy,0.009481782931952898
0.3,0.02,independent_latents,3,oracle_u_aware,logger12_balanced,logger2_heavy,0.005493760406477941
0.3,0.02,independent_latents,3,source_shuffle,logger1_heavy,logger12_balanced,0.012815059036138905
0.3,0.02,independent_latents,3,source_shuffle,logger1_heavy,logger2_heavy,0.012560744071886395
0.3,0.02,independent_latents,3,source_shuffle,logger12_balanced,logger2_heavy,0.018248384873394814
0.3,0.02,independent_latents,3,no_behavior,logger1_heavy,logger12_balanced,0.012818949208952045
0.3,0.02,independent_latents,3,no_behavior,logger1_heavy,logger2_heavy,0.010581692097307228
0.3,0.02,independent_latents,3,no_behavior,logger12_balanced,logger2_heavy,0.01588386871510531
0.3,0.02,independent_latents,3,source_dependent_reward,logger1_heavy,logger12_balanced,0.009847283940336364
0.3,0.02,independent_latents,3,source_dependent_reward,logger1_heavy,logger2_heavy,0.0152590968575374
0.3,0.02,independent_latents,3,source_dependent_reward,logger12_balanced,logger2_heavy,0.018861651982427396
0.3,0.02,independent_latents,4,pooled_mlp,logger1_heavy,logger12_balanced,0.00693882870957755
0.3,0.02,independent_latents,4,pooled_mlp,logger1_heavy,logger2_heavy,0.009302645363737691
0.3,0.02,independent_latents,4,pooled_mlp,logger12_balanced,logger2_heavy,0.00921165979875695
0.3,0.02,independent_latents,4,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.02,independent_latents,4,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.02,independent_latents,4,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.02,independent_latents,4,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007882851412225373
0.3,0.02,independent_latents,4,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.009016684162662485
0.3,0.02,independent_latents,4,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.00810049592014126
0.3,0.02,independent_latents,4,per_source_models,logger1_heavy,logger12_balanced,0.008154013016296846
0.3,0.02,independent_latents,4,per_source_models,logger1_heavy,logger2_heavy,0.00735734040578806
0.3,0.02,independent_latents,4,per_source_models,logger12_balanced,logger2_heavy,0.0033436880240918865
0.3,0.02,independent_latents,4,mechanism_separated,logger1_heavy,logger12_balanced,0.012289765721829762
0.3,0.02,independent_latents,4,mechanism_separated,logger1_heavy,logger2_heavy,0.00885772698467226
0.3,0.02,independent_latents,4,mechanism_separated,logger12_balanced,logger2_heavy,0.01202086344449241
0.3,0.02,independent_latents,4,oracle_u_aware,logger1_heavy,logger12_balanced,0.007589631405492416
0.3,0.02,independent_latents,4,oracle_u_aware,logger1_heavy,logger2_heavy,0.008875580716911321
0.3,0.02,independent_latents,4,oracle_u_aware,logger12_balanced,logger2_heavy,0.009546476410331609
0.3,0.02,independent_latents,4,source_shuffle,logger1_heavy,logger12_balanced,0.010742170907846153
0.3,0.02,independent_latents,4,source_shuffle,logger1_heavy,logger2_heavy,0.009348739195407678
0.3,0.02,independent_latents,4,source_shuffle,logger12_balanced,logger2_heavy,0.009704418329536236
0.3,0.02,independent_latents,4,no_behavior,logger1_heavy,logger12_balanced,0.010298610046296815
0.3,0.02,independent_latents,4,no_behavior,logger1_heavy,logger2_heavy,0.008576657615377762
0.3,0.02,independent_latents,4,no_behavior,logger12_balanced,logger2_heavy,0.010122480645154117
0.3,0.02,independent_latents,4,source_dependent_reward,logger1_heavy,logger12_balanced,0.011167598590096929
0.3,0.02,independent_latents,4,source_dependent_reward,logger1_heavy,logger2_heavy,0.012144710009543225
0.3,0.02,independent_latents,4,source_dependent_reward,logger12_balanced,logger2_heavy,0.014848322765872961
0.3,0.05,confounded,0,pooled_mlp,logger1_heavy,logger12_balanced,0.013710991134670215
0.3,0.05,confounded,0,pooled_mlp,logger1_heavy,logger2_heavy,0.0163595947196851
0.3,0.05,confounded,0,pooled_mlp,logger12_balanced,logger2_heavy,0.01586375299347475
0.3,0.05,confounded,0,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.05,confounded,0,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.05,confounded,0,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.05,confounded,0,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.012666860531991037
0.3,0.05,confounded,0,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.016599494028243292
0.3,0.05,confounded,0,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.014184874804055395
0.3,0.05,confounded,0,per_source_models,logger1_heavy,logger12_balanced,0.008068143324884501
0.3,0.05,confounded,0,per_source_models,logger1_heavy,logger2_heavy,0.01092584161839146
0.3,0.05,confounded,0,per_source_models,logger12_balanced,logger2_heavy,0.00606835667342175
0.3,0.05,confounded,0,mechanism_separated,logger1_heavy,logger12_balanced,0.01466885667048695
0.3,0.05,confounded,0,mechanism_separated,logger1_heavy,logger2_heavy,0.017217760004930603
0.3,0.05,confounded,0,mechanism_separated,logger12_balanced,logger2_heavy,0.01163147063925174
0.3,0.05,confounded,0,oracle_u_aware,logger1_heavy,logger12_balanced,0.006306061792288348
0.3,0.05,confounded,0,oracle_u_aware,logger1_heavy,logger2_heavy,0.009478596917247846
0.3,0.05,confounded,0,oracle_u_aware,logger12_balanced,logger2_heavy,0.00698466765664745
0.3,0.05,confounded,0,source_shuffle,logger1_heavy,logger12_balanced,0.01399140570336612
