kappa,lambda_reward,condition,mixture,seed,method,top_set_disagreement,strict_flip,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,estimated_first_nonzero_grid_dose
0.0,0.0,confounded,logger2_heavy,2,per_source_models,0.1553398058252427,0.1553398058252427,0.7540453074433657,0.05177993527508091,0.1941747572815534,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,mechanism_separated,0.2524271844660194,0.2524271844660194,0.6763754045307443,0.09385113268608414,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,oracle_u_aware,0.2168284789644013,0.2168284789644013,0.6925566343042071,0.06796116504854369,0.23948220064724918,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,source_shuffle,0.24271844660194175,0.24271844660194175,0.6699029126213593,0.08737864077669903,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,no_behavior,0.19093851132686085,0.19093851132686085,0.7249190938511327,0.09061488673139159,0.18446601941747573,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,source_dependent_reward,0.2588996763754045,0.255663430420712,0.6537216828478964,0.05825242718446602,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,3,pooled_mlp,0.2750809061488673,0.2750809061488673,0.6310679611650486,0.08090614886731391,0.28802588996763756,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,3,source_balanced_pooled_mlp,0.1941747572815534,0.1941747572815534,0.7119741100323624,0.06796116504854369,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,3,source_conditioned_decoder,0.2815533980582524,0.2815533980582524,0.6310679611650486,0.09385113268608414,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,3,per_source_models,0.20388349514563106,0.20388349514563106,0.7087378640776699,0.06796116504854369,0.22330097087378642,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,3,mechanism_separated,0.22330097087378642,0.22330097087378642,0.6925566343042071,0.0744336569579288,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,3,oracle_u_aware,0.24271844660194175,0.23948220064724918,0.6763754045307443,0.08090614886731391,0.2459546925566343,0.9029126213592233,0.006472491909385114,0.09061488673139159,
