kappa,lambda_reward,condition,method,metric,n_model_seeds,mean,sd,ci95_low,ci95_high,inferential_unit
0.0,0.005,confounded,V6_oracle_initialized_joint,behavior_table_mae,5,0.003163890160233823,0.0010117419260254308,0.0019078480296242854,0.004419932290843361,model_seed
0.0,0.005,confounded,V6_oracle_initialized_joint,do_mae,5,0.011423246889636411,0.0013110507469223413,0.00979562335131902,0.013050870427953802,model_seed
0.0,0.005,confounded,V6_oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,confounded,V6_oracle_initialized_joint,mean_regret,5,0.0014213981821477864,0.0002956859115084114,0.0010543144894305657,0.001788481874865007,model_seed
0.0,0.005,confounded,V6_oracle_initialized_joint,reward_mode_separation,5,0.006289738496123243,0.0008609684794638091,0.005220876313469961,0.0073586006787765244,model_seed
0.0,0.005,confounded,V6_oracle_initialized_joint,top_set_disagreement,5,0.34822006472491907,0.06031063654504373,0.2733465238783474,0.4230936055714907,model_seed
0.0,0.005,confounded,V6_oracle_initialized_joint,validation_nll,5,-1.4878055572509765,0.07385165819631735,-1.5794898017443872,-1.3961213127575658,model_seed
0.0,0.005,confounded,V7_oracle_u_aware,do_mae,5,0.010700238653593697,0.0010157944821943916,0.009439165416578525,0.01196131189060887,model_seed
0.0,0.005,confounded,V7_oracle_u_aware,mean_regret,5,0.0007513474910339095,8.251077596186194e-05,0.0006489132554136508,0.0008537817266541681,model_seed
0.0,0.005,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.21941747572815534,0.019605347871664677,0.1950781236872596,0.24375682776905108,model_seed
0.0,0.005,confounded,no_staged_training,behavior_table_mae,5,0.127121489927681,0.004106235517426036,0.12202374249286457,0.1322192373624974,model_seed
0.0,0.005,confounded,no_staged_training,do_mae,5,0.011637846081698162,0.0019693237349188053,0.009192999707104832,0.014082692456291493,model_seed
0.0,0.005,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,confounded,no_staged_training,mean_regret,5,0.0021263973528989153,0.0002957678378783153,0.0017592119514657067,0.002493582754332124,model_seed
0.0,0.005,confounded,no_staged_training,reward_mode_separation,5,0.009582513152544261,0.0012744053791239462,0.008000383553602582,0.01116464275148594,model_seed
0.0,0.005,confounded,no_staged_training,top_set_disagreement,5,0.47702265372168284,0.041101597717427885,0.4259964611319763,0.5280488463113894,model_seed
0.0,0.005,confounded,no_staged_training,validation_nll,5,-1.5538056373596192,0.07566755769945481,-1.64774425742275,-1.4598670172964883,model_seed
0.0,0.005,confounded,pooled_mlp,do_mae,5,0.012387334351201665,0.001816202700394723,0.010132582372716152,0.014642086329687177,model_seed
0.0,0.005,confounded,pooled_mlp,mean_regret,5,0.001947251944524691,0.00015912452029614657,0.0017497044313064152,0.0021447994577429665,model_seed
0.0,0.005,confounded,pooled_mlp,top_set_disagreement,5,0.45113268608414236,0.02225728008291184,0.42350105317678854,0.4787643189914962,model_seed
0.0,0.005,confounded,pooled_mlp,validation_nll,5,-1.9083836078643799,0.029929444025485842,-1.9455399633288712,-1.8712272523998885,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.12963851920777897,0.002417647762469264,0.12663709427072545,0.1326399441448325,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,do_mae,5,0.015055880720703064,0.008098185534765559,0.005002267292704629,0.0251094941487015,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,mean_regret,5,0.0021116195474395532,0.0001993090087884994,0.0018641844005816682,0.0023590546942974383,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.04188373013777918,0.06973807597598318,-0.04469364624672186,0.1284611065222802,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.455663430420712,0.024582691281337145,0.4251448810368535,0.4861819798045705,model_seed
0.0,0.005,confounded,public_residual_init_nll_best,validation_nll,5,-1.5279559373855591,0.03756105857972051,-1.5745866747631816,-1.4813252000079367,model_seed
0.0,0.005,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.022817522371190824,0.015312484073434721,0.01056498329755051,0.03507006144483114,model_seed
0.0,0.005,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.0021556036240628525,0.0003196796070622431,0.001899806664027385,0.0024114005840983202,model_seed
0.0,0.005,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.4627831715210356,0.0469423025617314,0.42522150656935764,0.5003448364727136,model_seed
0.0,0.005,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.3829794108867646,0.09746406356007775,-1.4609669040536881,-1.304991917719841,model_seed
0.0,0.005,confounded,source_shuffle_initialization,behavior_table_mae,5,0.35276095031036264,0.0020339807660057726,0.3502358344984787,0.35528606612224656,model_seed
0.0,0.005,confounded,source_shuffle_initialization,do_mae,5,0.015417242631278093,0.009254718166309852,0.003927834487970178,0.02690665077458601,model_seed
0.0,0.005,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,confounded,source_shuffle_initialization,mean_regret,5,0.0021079222979721772,0.0002513897298706726,0.001795830761783156,0.0024200138341611984,model_seed
0.0,0.005,confounded,source_shuffle_initialization,reward_mode_separation,5,0.04571727299570982,0.07993601656096626,-0.053520489096548926,0.1449550350879686,model_seed
0.0,0.005,confounded,source_shuffle_initialization,top_set_disagreement,5,0.45695792880258895,0.03404986003252462,0.4146862213225791,0.4992296362825988,model_seed
0.0,0.005,confounded,source_shuffle_initialization,validation_nll,5,-1.216837763786316,0.05119401564897512,-1.2803933394090468,-1.153282188163585,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19310756708598803,0.0021132815292572,0.19048400215672437,0.1957311320152517,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,do_mae,5,0.010782008699034737,0.0003058221005687589,0.010402341282962654,0.01116167611510682,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,mean_regret,5,0.000695619030542432,0.0001574163268587227,0.0005001921795893486,0.0008910458814955155,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.006867968557214591,0.0006865972299916209,0.006015582167518208,0.007720354946910974,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.20647249190938513,0.032556055249085544,0.16605529069687416,0.2468896931218961,model_seed
0.0,0.005,independent_latents,V0_random_init_mechanism,validation_nll,5,-1.2573373079299928,0.018035926573472884,-1.2797282784513553,-1.2349463374086302,model_seed
0.0,0.005,independent_latents,V7_oracle_u_aware,do_mae,5,0.010186767204925456,0.0007978178651767658,0.009196304295918965,0.011177230113931947,model_seed
0.0,0.005,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0006441208639803249,0.00013018357103539616,0.0004825025246316529,0.0008057392033289968,model_seed
0.0,0.005,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.1941747572815534,0.024540049980749358,0.1637091455774179,0.2246403689856889,model_seed
0.0,0.005,independent_latents,no_staged_training,behavior_table_mae,5,0.12041075924904772,0.008312227618944342,0.11009142007761966,0.13073009842047578,model_seed
0.0,0.005,independent_latents,no_staged_training,do_mae,5,0.012215372004296083,0.001442127757855177,0.010425020952320362,0.014005723056271804,model_seed
0.0,0.005,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,independent_latents,no_staged_training,mean_regret,5,0.0010276158186820472,0.00014836826385841598,0.00084342182072878,0.0012118098166353144,model_seed
0.0,0.005,independent_latents,no_staged_training,reward_mode_separation,5,0.013071935880093602,0.008332528739946684,0.002727393578675949,0.023416478181511255,model_seed
0.0,0.005,independent_latents,no_staged_training,top_set_disagreement,5,0.2699029126213592,0.02523441901568664,0.23857526610415813,0.3012305591385602,model_seed
0.0,0.005,independent_latents,no_staged_training,validation_nll,5,-1.5350408554077148,0.07655026958574607,-1.6300753313307756,-1.440006379484654,model_seed
0.0,0.005,independent_latents,pooled_mlp,do_mae,5,0.012333841525945157,0.0007967156060513872,0.01134474703299884,0.013322936018891474,model_seed
0.0,0.005,independent_latents,pooled_mlp,mean_regret,5,0.0008165206758815903,0.00012058682237530757,0.0006668163635430423,0.0009662249882201383,model_seed
0.0,0.005,independent_latents,pooled_mlp,top_set_disagreement,5,0.21682847896440133,0.02299784854943672,0.18827745626936684,0.2453795016594358,model_seed
0.0,0.005,independent_latents,pooled_mlp,validation_nll,5,-1.904115653038025,0.016884936331062913,-1.9250777095258784,-1.8831535965501716,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.12345566530950972,0.004663594298640952,0.11766597648819636,0.12924535413082305,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,do_mae,5,0.013627372121872724,0.005387526414844923,0.006938946958550107,0.020315797285195343,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0010936306274533596,6.139433952916927e-05,0.0010174117073454222,0.001169849547561297,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.042256148728413594,0.0626979991379555,-0.03558121907897043,0.12009351653579761,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.2737864077669903,0.016596610232955448,0.2531822980215438,0.29439051751243683,model_seed
0.0,0.005,independent_latents,public_residual_init_nll_best,validation_nll,5,-1.5212046146392821,0.07178257983913675,-1.610320170891848,-1.4320890583867163,model_seed
0.0,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.01467806347260136,0.007426664296566961,0.008735494386873321,0.0206206325583294,model_seed
0.0,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.001068346672784285,0.00020462026704619413,0.000904616359321184,0.0012320769862473862,model_seed
0.0,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.2621359223300971,0.045491995833800855,0.22573474445337785,0.2985371002068163,model_seed
0.0,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.4014270889759064,0.04632557493884183,-1.4384952690520405,-1.3643589088997723,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.3483110982510778,0.0028104953466046557,0.34482196681112126,0.35180022969103436,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,do_mae,5,0.011433067590051357,0.0007429171595434892,0.010510761982330663,0.01235537319777205,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,mean_regret,5,0.001109541276095457,4.3124815444718615e-05,0.001056003329629091,0.001163079222561823,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.014070068835518975,0.010911195760823982,0.0005242018328910462,0.027615935838146904,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.2815533980582524,0.02008037806794637,0.25662431268270536,0.30648248343379947,model_seed
0.0,0.005,independent_latents,source_shuffle_initialization,validation_nll,5,-1.181092095375061,0.05979008524431437,-1.255319390031729,-1.106864800718393,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19298008086366789,0.0030914513649482585,0.1891421523769445,0.19681800935039126,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,do_mae,5,0.012375783051767893,0.0008918085128196186,0.011268634048920777,0.01348293205461501,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,mean_regret,5,0.0039017469504381624,0.00010655590429771214,0.003769461530984506,0.0040340323698918185,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.006947437344011123,0.00045142676335405114,0.006387006843829264,0.0075078678441929825,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.6919093851132686,0.015754901546457086,0.6723502271927357,0.7114685430338015,model_seed
0.0,0.01,confounded,V0_random_init_mechanism,validation_nll,5,-1.2052743434906006,0.02157484207820024,-1.2320587535406253,-1.1784899334405758,model_seed
0.0,0.01,confounded,V1_explicit_collapsed,do_mae,5,0.017301811823024205,0.0034669073866408708,0.01299776784844161,0.0216058557976068,model_seed
0.0,0.01,confounded,V1_explicit_collapsed,mean_regret,5,0.0035125655129246134,0.0005784066310058058,0.002794493958826582,0.004230637067022645,model_seed
0.0,0.01,confounded,V1_explicit_collapsed,top_set_disagreement,5,0.6427184466019417,0.06261111445429232,0.5649889430832448,0.7204479501206386,model_seed
0.0,0.01,confounded,V1_explicit_collapsed,validation_nll,5,-1.0692889094352722,0.14019521157764003,-1.2433363495201144,-0.8952414693504301,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,behavior_table_mae,5,0.004638891998702973,0.0019618862335930194,0.0022032790212550483,0.007074504976150897,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,do_mae,5,0.012091694216519847,0.0004623279957115119,0.01151773021855133,0.012665658214488364,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,mean_regret,5,0.0020892084567478496,0.00043057370837976534,0.0015546662932315613,0.002623750620264138,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,reward_mode_separation,5,0.00649137980656372,0.0005599067213650438,0.0057962752416983575,0.007186484371429082,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,top_set_disagreement,5,0.4466019417475728,0.06910730260214443,0.3608076483924769,0.5323962351026686,model_seed
0.0,0.01,confounded,V6_oracle_initialized_joint,validation_nll,5,-1.435376477241516,0.047350907899428994,-1.4941609693282856,-1.3765919851547466,model_seed
0.0,0.01,confounded,V7_oracle_u_aware,do_mae,5,0.010592940630567997,0.0007161449710403072,0.009703871756270736,0.011482009504865259,model_seed
0.0,0.01,confounded,V7_oracle_u_aware,mean_regret,5,0.0008080372441046684,0.00020057257935824556,0.0005590334186838279,0.001057041069525509,model_seed
0.0,0.01,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.2284789644012945,0.050219196741154236,0.16613359227655228,0.29082433652603673,model_seed
0.0,0.01,confounded,no_staged_training,behavior_table_mae,5,0.12164524748435065,0.006370405263195884,0.11373661268944382,0.1295538822792575,model_seed
0.0,0.01,confounded,no_staged_training,do_mae,5,0.013315929184089428,0.002823454178157498,0.009810709809082324,0.016821148559096534,model_seed
