kappa,lambda_reward,condition,seed,method,top_set_disagreement,strict_flip,calibration_budget,calibration_replicate
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,32,16
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,64,16
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,64,16
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,64,16
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,16
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,16
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,16
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,16
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,128,16
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,16
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,16
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,16
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,16
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,0,17
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,0,17
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.33980582524271846,0.3365695792880259,0,17
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,0,17
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,0,17
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,17
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,8,17
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,8,17
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,8,17
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,17
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,8,17
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.33980582524271846,0.3365695792880259,8,17
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,17
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,17
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,17
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,16,17
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,16,17
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,16,17
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,17
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,32,17
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,17
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,17
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,32,17
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,32,17
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,64,17
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,64,17
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,64,17
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,17
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,64,17
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,17
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,128,17
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,128,17
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,17
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,17
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,17
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,17
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,0,18
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,0,18
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.33980582524271846,0.3365695792880259,0,18
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,0,18
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,0,18
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,18
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,8,18
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,8,18
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,8,18
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,8,18
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,18
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,8,18
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,16,18
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,18
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,16,18
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,18
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,16,18
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,18
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,32,18
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,32,18
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,32,18
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,18
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,18
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,32,18
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,64,18
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.2750809061488673,0.27184466019417475,64,18
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,18
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,64,18
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,64,18
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.3300970873786408,0.3268608414239482,64,18
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,18
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,18
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,18
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,18
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,128,18
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,128,18
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,0,19
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,0,19
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.33980582524271846,0.3365695792880259,0,19
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,0,19
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,0,19
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,19
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.2686084142394822,0.2686084142394822,8,19
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,8,19
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,8,19
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,8,19
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3592233009708738,0.3559870550161812,8,19
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,8,19
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,16,19
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,16,19
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,16,19
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,16,19
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,16,19
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,16,19
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,19
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,32,19
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.343042071197411,32,19
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,19
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,32,19
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,19
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,19
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.3042071197411003,0.3042071197411003,64,19
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,19
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,19
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,19
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,19
0.3,0.02,independent_latents,-1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,19
0.3,0.02,independent_latents,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,128,19
0.3,0.02,independent_latents,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,19
0.3,0.02,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,19
0.3,0.02,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,19
0.3,0.02,independent_latents,4,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,128,19
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,0
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,0
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,0
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,0
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,0
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,0
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,8,0
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,8,0
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,8,0
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,8,0
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,8,0
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,8,0
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,16,0
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.28802588996763756,16,0
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,16,0
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,16,0
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,16,0
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,16,0
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.24271844660194175,0.24271844660194175,32,0
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,0
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,32,0
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,32,0
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,0
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,32,0
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,64,0
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.284789644012945,64,0
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,64,0
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,64,0
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,64,0
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,64,0
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,0
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,0
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,0
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,128,0
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,128,0
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,128,0
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,1
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,1
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,1
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,1
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,1
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,1
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2686084142394822,0.2686084142394822,8,1
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,8,1
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,8,1
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,1
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,1
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,8,1
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,16,1
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.3042071197411003,0.3042071197411003,16,1
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,16,1
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,16,1
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,16,1
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,16,1
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,32,1
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,1
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,32,1
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,1
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,1
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,1
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2524271844660194,0.2524271844660194,64,1
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2783171521035599,0.2783171521035599,64,1
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,1
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,64,1
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,64,1
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,64,1
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,1
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,1
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,1
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,128,1
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,128,1
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,128,1
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,2
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,2
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,2
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,2
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,2
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,2
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2459546925566343,0.2459546925566343,8,2
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,8,2
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,8,2
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,2
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,8,2
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,8,2
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,16,2
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,16,2
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,16,2
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,16,2
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,16,2
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,16,2
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,2
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,2
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,32,2
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,32,2
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,32,2
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,2
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,2
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,2
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,64,2
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,64,2
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,2
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,2
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,2
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,128,2
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,128,2
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,128,2
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,128,2
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,128,2
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,0,3
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,3
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,3
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,0,3
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,0,3
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,0,3
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.23948220064724918,0.23948220064724918,8,3
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,8,3
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,8,3
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,3
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,8,3
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,8,3
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2750809061488673,0.2750809061488673,16,3
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,16,3
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,3
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,16,3
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,16,3
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.3042071197411003,0.3042071197411003,16,3
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,32,3
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,32,3
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,32,3
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,32,3
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,3
0.3,0.05,independent_latents,4,public_residual_init_intervention_calibrated,0.2977346278317152,0.29449838187702265,32,3
0.3,0.05,independent_latents,-1,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,64,3
0.3,0.05,independent_latents,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,64,3
0.3,0.05,independent_latents,1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,64,3
0.3,0.05,independent_latents,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,3
0.3,0.05,independent_latents,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,64,3
