anchor_id,kappa,condition,mixture,left_action,right_action,crossing,status,top_left,top_point,top_right
102,0.0,confounded,logger1_heavy,base,plus,0.009926646324806849,nonnegative,base,base|plus,plus
103,0.0,confounded,logger1_heavy,minus,base,0.0029424637258734137,nonnegative,minus,minus|base,base
103,0.0,confounded,logger1_heavy,minus,plus,0.0029975384949930814,nonnegative,base,base,base
103,0.0,confounded,logger1_heavy,base,plus,0.0030526132641127495,nonnegative,base,base|plus,plus
104,0.0,confounded,logger1_heavy,minus,base,0.002937074781687816,nonnegative,minus,minus|base,base
104,0.0,confounded,logger1_heavy,minus,plus,0.0029914991091155065,nonnegative,base,base,base
104,0.0,confounded,logger1_heavy,base,plus,0.0030459234365431964,nonnegative,base,base|plus,plus
105,0.0,confounded,logger1_heavy,minus,base,0.009683105489567086,nonnegative,minus,minus|base,base
105,0.0,confounded,logger1_heavy,minus,plus,0.009736483906304955,nonnegative,base,base,base
105,0.0,confounded,logger1_heavy,base,plus,0.009789862323042823,nonnegative,base,base|plus,plus
106,0.0,confounded,logger1_heavy,minus,base,0.003956615387226855,nonnegative,minus,minus|base,base
106,0.0,confounded,logger1_heavy,minus,plus,0.004011416794070766,nonnegative,base,base,base
106,0.0,confounded,logger1_heavy,base,plus,0.004066218200914678,nonnegative,base,base|plus,plus
107,0.0,confounded,logger1_heavy,minus,base,0.00346260501985522,nonnegative,minus,minus|base,base
107,0.0,confounded,logger1_heavy,minus,plus,0.0035169126137218573,nonnegative,base,base,base
107,0.0,confounded,logger1_heavy,base,plus,0.0035712202075884945,nonnegative,base,base|plus,plus
108,0.0,confounded,logger1_heavy,minus,base,0.009897564671208047,nonnegative,minus,minus|base,base
108,0.0,confounded,logger1_heavy,minus,plus,0.009951029387900451,nonnegative,base,base,base
108,0.0,confounded,logger1_heavy,base,plus,0.010004494104592856,nonnegative,base,base|plus,plus
109,0.0,confounded,logger1_heavy,minus,base,0.002292759521873904,nonnegative,minus,minus|base,base
109,0.0,confounded,logger1_heavy,minus,plus,0.002346443702655269,nonnegative,base,base,base
109,0.0,confounded,logger1_heavy,base,plus,0.0024001278834366348,nonnegative,base,base|plus,plus
110,0.0,confounded,logger1_heavy,minus,base,0.0033520295299742783,nonnegative,minus,minus|base,base
110,0.0,confounded,logger1_heavy,minus,plus,0.003506928057154442,nonnegative,base,base,base
110,0.0,confounded,logger1_heavy,base,plus,0.003661826584334606,nonnegative,base,base|plus,plus
111,0.0,confounded,logger1_heavy,minus,base,0.002468241985074442,nonnegative,minus,minus|base,base
111,0.0,confounded,logger1_heavy,minus,plus,0.002522198201191242,nonnegative,base,base,base
111,0.0,confounded,logger1_heavy,base,plus,0.0025761544173080416,nonnegative,base,base|plus,plus
112,0.0,confounded,logger1_heavy,minus,base,0.003338372677834525,nonnegative,minus,minus|base,base
112,0.0,confounded,logger1_heavy,minus,plus,0.0033919494476049223,nonnegative,base,base,base
112,0.0,confounded,logger1_heavy,base,plus,0.00344552621737532,nonnegative,base,base|plus,plus
113,0.0,confounded,logger1_heavy,minus,base,0.002824075187066406,nonnegative,minus,minus|base,base
113,0.0,confounded,logger1_heavy,minus,plus,0.0028782497103840518,nonnegative,base,base,base
113,0.0,confounded,logger1_heavy,base,plus,0.0029324242337016976,nonnegative,base,base|plus,plus
114,0.0,confounded,logger1_heavy,minus,base,0.006098454576928715,nonnegative,plus,plus,plus
114,0.0,confounded,logger1_heavy,minus,plus,0.00488592768233921,nonnegative,minus,minus|plus,plus
114,0.0,confounded,logger1_heavy,base,plus,0.003673400787749705,nonnegative,minus,minus,minus
115,0.0,confounded,logger1_heavy,minus,base,0.008310471907659552,nonnegative,minus,minus|base,base
115,0.0,confounded,logger1_heavy,minus,plus,0.00846087522783926,nonnegative,base,base,base
115,0.0,confounded,logger1_heavy,base,plus,0.008611278548018967,nonnegative,base,base|plus,plus
116,0.0,confounded,logger1_heavy,minus,base,0.001461407372431461,nonnegative,minus,minus|base,base
116,0.0,confounded,logger1_heavy,minus,plus,0.0015022990480241447,nonnegative,base,base,base
116,0.0,confounded,logger1_heavy,base,plus,0.0015431907236168282,nonnegative,base,base|plus,plus
117,0.0,confounded,logger1_heavy,minus,base,0.0021149015392839337,nonnegative,minus,minus|base,base
117,0.0,confounded,logger1_heavy,minus,plus,0.002161082451796829,nonnegative,base,base,base
117,0.0,confounded,logger1_heavy,base,plus,0.002207263364309725,nonnegative,base,base|plus,plus
118,0.0,confounded,logger1_heavy,minus,base,0.008514170486484658,nonnegative,minus,minus|base,base
118,0.0,confounded,logger1_heavy,minus,plus,0.008567543641795645,nonnegative,base,base,base
118,0.0,confounded,logger1_heavy,base,plus,0.00862091679710663,nonnegative,base,base|plus,plus
119,0.0,confounded,logger1_heavy,minus,base,0.008082600585714927,nonnegative,minus,minus|base,base
119,0.0,confounded,logger1_heavy,minus,plus,0.008135828042029516,nonnegative,base,base,base
119,0.0,confounded,logger1_heavy,base,plus,0.008189055498344106,nonnegative,base,base|plus,plus
120,0.0,confounded,logger1_heavy,minus,base,0.0016703192128960066,nonnegative,minus,minus|base,base
120,0.0,confounded,logger1_heavy,minus,plus,0.001724259359105049,nonnegative,base,base,base
120,0.0,confounded,logger1_heavy,base,plus,0.0017781995053140912,nonnegative,base,base|plus,plus
121,0.0,confounded,logger1_heavy,minus,base,0.003656067410130013,nonnegative,plus,plus,plus
121,0.0,confounded,logger1_heavy,minus,plus,0.0033073977754991156,nonnegative,minus,minus|plus,plus
121,0.0,confounded,logger1_heavy,base,plus,0.002958728140868218,nonnegative,minus,minus,minus
122,0.0,confounded,logger1_heavy,minus,base,0.0074449252980883915,nonnegative,minus,minus|base,base
122,0.0,confounded,logger1_heavy,minus,plus,0.007498077815562848,nonnegative,base,base,base
122,0.0,confounded,logger1_heavy,base,plus,0.007551230333037304,nonnegative,base,base|plus,plus
123,0.0,confounded,logger1_heavy,minus,base,0.007436414663729378,nonnegative,minus,minus|base,base
123,0.0,confounded,logger1_heavy,minus,plus,0.007826700679105613,nonnegative,base,base,base
123,0.0,confounded,logger1_heavy,base,plus,0.008216986694481846,nonnegative,base,base|plus,plus
125,0.0,confounded,logger1_heavy,minus,base,0.0026786380157426664,nonnegative,minus,minus|base,base
125,0.0,confounded,logger1_heavy,minus,plus,0.002732454800206772,nonnegative,base,base,base
125,0.0,confounded,logger1_heavy,base,plus,0.0027862715846708776,nonnegative,base,base|plus,plus
126,0.0,confounded,logger1_heavy,minus,base,0.00855862232365171,nonnegative,minus,minus|base,base
126,0.0,confounded,logger1_heavy,minus,plus,0.008612080944063282,nonnegative,base,base,base
126,0.0,confounded,logger1_heavy,base,plus,0.008665539564474852,nonnegative,base,base|plus,plus
127,0.0,confounded,logger1_heavy,minus,base,0.008146806427338293,nonnegative,minus,minus|base,base
127,0.0,confounded,logger1_heavy,minus,plus,0.008200098365474823,nonnegative,base,base,base
127,0.0,confounded,logger1_heavy,base,plus,0.008253390303611352,nonnegative,base,base|plus,plus
129,0.0,confounded,logger1_heavy,minus,base,0.00112265932533358,nonnegative,minus,minus|base,base
129,0.0,confounded,logger1_heavy,minus,plus,0.0011760001680453528,nonnegative,base,base,base
129,0.0,confounded,logger1_heavy,base,plus,0.0012293410107571253,nonnegative,base,base|plus,plus
130,0.0,confounded,logger1_heavy,minus,base,0.0026088939431919114,nonnegative,minus,minus|base,base
130,0.0,confounded,logger1_heavy,minus,plus,0.0028472901046535074,nonnegative,base,base,base
130,0.0,confounded,logger1_heavy,base,plus,0.0030856862661151033,nonnegative,base,base|plus,plus
131,0.0,confounded,logger1_heavy,minus,base,0.0019136977495382665,nonnegative,minus,minus|base,base
131,0.0,confounded,logger1_heavy,minus,plus,0.0019700175064099436,nonnegative,base,base,base
131,0.0,confounded,logger1_heavy,base,plus,0.002026337263281621,nonnegative,base,base|plus,plus
132,0.0,confounded,logger1_heavy,minus,base,0.0035013485971880465,nonnegative,minus,minus|base,base
132,0.0,confounded,logger1_heavy,minus,plus,0.0035570850001830486,nonnegative,base,base,base
132,0.0,confounded,logger1_heavy,base,plus,0.0036128214031780513,nonnegative,base,base|plus,plus
133,0.0,confounded,logger1_heavy,minus,base,0.002700059651318058,nonnegative,minus,minus|base,base
133,0.0,confounded,logger1_heavy,minus,plus,0.002755684134503464,nonnegative,base,base,base
133,0.0,confounded,logger1_heavy,base,plus,0.00281130861768887,nonnegative,base,base|plus,plus
134,0.0,confounded,logger1_heavy,minus,base,0.004549021052074168,nonnegative,minus,minus|base,base
134,0.0,confounded,logger1_heavy,minus,plus,0.004604141558872186,nonnegative,base,base,base
134,0.0,confounded,logger1_heavy,base,plus,0.004659262065670205,nonnegative,base,base|plus,plus
135,0.0,confounded,logger1_heavy,minus,base,0.0021837081955301085,nonnegative,minus,minus|base,base
135,0.0,confounded,logger1_heavy,minus,plus,0.0022398108068314372,nonnegative,base,base,base
135,0.0,confounded,logger1_heavy,base,plus,0.002295913418132766,nonnegative,base,base|plus,plus
136,0.0,confounded,logger1_heavy,minus,base,0.002428826125034465,nonnegative,minus,minus|base,base
136,0.0,confounded,logger1_heavy,minus,plus,0.0024849961428755553,nonnegative,base,base,base
136,0.0,confounded,logger1_heavy,base,plus,0.002541166160716646,nonnegative,base,base|plus,plus
138,0.0,confounded,logger1_heavy,minus,base,0.0009341531149203017,nonnegative,minus,minus|base,base
138,0.0,confounded,logger1_heavy,minus,plus,0.0009869705209955397,nonnegative,base,base,base
138,0.0,confounded,logger1_heavy,base,plus,0.0010397879270707775,nonnegative,base,base|plus,plus
139,0.0,confounded,logger1_heavy,minus,base,0.0027647640237451216,nonnegative,minus,minus|base,base
139,0.0,confounded,logger1_heavy,minus,plus,0.002961165233125925,nonnegative,base,base,base
139,0.0,confounded,logger1_heavy,base,plus,0.003157566442506728,nonnegative,base,base|plus,plus
140,0.0,confounded,logger1_heavy,minus,base,0.0038038419740820248,nonnegative,minus,minus|base,base
140,0.0,confounded,logger1_heavy,minus,plus,0.003859426981335496,nonnegative,base,base,base
140,0.0,confounded,logger1_heavy,base,plus,0.003915011988588966,nonnegative,base,base|plus,plus
141,0.0,confounded,logger1_heavy,minus,base,0.0028817927743747776,nonnegative,minus,minus|base,base
141,0.0,confounded,logger1_heavy,minus,plus,0.0029377953344114803,nonnegative,base,base,base
141,0.0,confounded,logger1_heavy,base,plus,0.002993797894448183,nonnegative,base,base|plus,plus
142,0.0,confounded,logger1_heavy,minus,base,0.003512108548734862,nonnegative,minus,minus|base,base
142,0.0,confounded,logger1_heavy,minus,plus,0.0035672570747092716,nonnegative,base,base,base
142,0.0,confounded,logger1_heavy,base,plus,0.003622405600683681,nonnegative,base,base|plus,plus
143,0.0,confounded,logger1_heavy,minus,base,0.00409605526318439,nonnegative,minus,minus|base,base
143,0.0,confounded,logger1_heavy,minus,plus,0.00430057973438428,nonnegative,base,base,base
143,0.0,confounded,logger1_heavy,base,plus,0.004505104205584169,nonnegative,base,base|plus,plus
144,0.0,confounded,logger1_heavy,minus,base,0.003918510577047905,nonnegative,plus,plus,plus
144,0.0,confounded,logger1_heavy,minus,plus,0.003810655260508245,nonnegative,minus,minus|plus,plus
144,0.0,confounded,logger1_heavy,base,plus,0.003702799943968585,nonnegative,minus,minus,minus
145,0.0,confounded,logger1_heavy,minus,base,0.004373377069188356,nonnegative,minus,minus|base,base
145,0.0,confounded,logger1_heavy,minus,plus,0.004428564055467706,nonnegative,base,base,base
145,0.0,confounded,logger1_heavy,base,plus,0.0044837510417470566,nonnegative,base,base|plus,plus
146,0.0,confounded,logger1_heavy,minus,base,0.0024760534568268227,nonnegative,minus,minus|base,base
146,0.0,confounded,logger1_heavy,minus,plus,0.002532004422685478,nonnegative,base,base,base
146,0.0,confounded,logger1_heavy,base,plus,0.002587955388544133,nonnegative,base,base|plus,plus
147,0.0,confounded,logger1_heavy,minus,base,0.003090007071206468,nonnegative,plus,plus,plus
147,0.0,confounded,logger1_heavy,minus,plus,0.0030754872402565378,nonnegative,minus,minus|plus,plus
147,0.0,confounded,logger1_heavy,base,plus,0.0030609674093066076,nonnegative,minus,minus,minus
149,0.0,confounded,logger1_heavy,minus,base,0.006250266067299759,nonnegative,minus,minus|base,base
149,0.0,confounded,logger1_heavy,minus,plus,0.007901506344640525,nonnegative,base,base,base
149,0.0,confounded,logger1_heavy,base,plus,0.00955274662198129,nonnegative,base,base|plus,plus
150,0.0,confounded,logger1_heavy,minus,base,0.003537275290811643,nonnegative,minus,minus|base,base
150,0.0,confounded,logger1_heavy,minus,plus,0.003591675812077291,nonnegative,base,base,base
150,0.0,confounded,logger1_heavy,base,plus,0.00364607633334294,nonnegative,base,base|plus,plus
151,0.0,confounded,logger1_heavy,minus,base,0.00473637613925865,nonnegative,minus,minus|base,base
151,0.0,confounded,logger1_heavy,minus,plus,0.004791723597758806,nonnegative,base,base,base
151,0.0,confounded,logger1_heavy,base,plus,0.004847071056258962,nonnegative,base,base|plus,plus
152,0.0,confounded,logger1_heavy,minus,base,0.002672917633247331,nonnegative,minus,minus|base,base
152,0.0,confounded,logger1_heavy,minus,plus,0.0027287819688577167,nonnegative,base,base,base
152,0.0,confounded,logger1_heavy,base,plus,0.002784646304468103,nonnegative,base,base|plus,plus
153,0.0,confounded,logger1_heavy,minus,base,0.003319658419059529,nonnegative,minus,minus|base,base
153,0.0,confounded,logger1_heavy,minus,plus,0.003374470758839761,nonnegative,base,base,base
153,0.0,confounded,logger1_heavy,base,plus,0.0034292830986199932,nonnegative,base,base|plus,plus
154,0.0,confounded,logger1_heavy,minus,base,0.0064714657702377235,nonnegative,plus,plus,plus
154,0.0,confounded,logger1_heavy,minus,plus,0.005648294104437235,nonnegative,minus,minus|plus,plus
154,0.0,confounded,logger1_heavy,base,plus,0.004825122438636747,nonnegative,minus,minus,minus
155,0.0,confounded,logger1_heavy,minus,base,0.0015152147880140136,nonnegative,minus,minus|base,base
155,0.0,confounded,logger1_heavy,minus,plus,0.0015705824463888836,nonnegative,base,base,base
155,0.0,confounded,logger1_heavy,base,plus,0.0016259501047637534,nonnegative,base,base|plus,plus
156,0.0,confounded,logger1_heavy,minus,base,0.0028703103509826714,nonnegative,minus,minus|base,base
156,0.0,confounded,logger1_heavy,minus,plus,0.002925036631074998,nonnegative,base,base,base
156,0.0,confounded,logger1_heavy,base,plus,0.0029797629111673247,nonnegative,base,base|plus,plus
157,0.0,confounded,logger1_heavy,minus,base,0.00466635364437212,nonnegative,minus,minus|base,base
157,0.0,confounded,logger1_heavy,minus,plus,0.004901739658742423,nonnegative,base,base,base
157,0.0,confounded,logger1_heavy,base,plus,0.005137125673112726,nonnegative,base,base|plus,plus
158,0.0,confounded,logger1_heavy,minus,base,0.0035728994976884122,nonnegative,plus,plus,plus
158,0.0,confounded,logger1_heavy,minus,plus,0.003505426416820011,nonnegative,minus,minus|plus,plus
158,0.0,confounded,logger1_heavy,base,plus,0.00343795333595161,nonnegative,minus,minus,minus
159,0.0,confounded,logger1_heavy,minus,base,0.0033594682844108243,nonnegative,minus,minus|base,base
159,0.0,confounded,logger1_heavy,minus,plus,0.0034139849414856777,nonnegative,base,base,base
159,0.0,confounded,logger1_heavy,base,plus,0.003468501598560531,nonnegative,base,base|plus,plus
160,0.0,confounded,logger1_heavy,minus,base,0.0026800505523056775,nonnegative,minus,minus|base,base
160,0.0,confounded,logger1_heavy,minus,plus,0.002733777029831385,nonnegative,base,base,base
160,0.0,confounded,logger1_heavy,base,plus,0.0027875035073570927,nonnegative,base,base|plus,plus
162,0.0,confounded,logger1_heavy,minus,base,0.0024266220846760073,nonnegative,minus,minus|base,base
162,0.0,confounded,logger1_heavy,minus,plus,0.002480400246134143,nonnegative,base,base,base
162,0.0,confounded,logger1_heavy,base,plus,0.0025341784075922783,nonnegative,base,base|plus,plus
163,0.0,confounded,logger1_heavy,minus,base,0.0085456576708933,nonnegative,minus,minus|base,base
163,0.0,confounded,logger1_heavy,minus,plus,0.0085987321995403,nonnegative,base,base,base
163,0.0,confounded,logger1_heavy,base,plus,0.008651806728187302,nonnegative,base,base|plus,plus
164,0.0,confounded,logger1_heavy,minus,base,0.0013583597950168483,nonnegative,minus,minus|base,base
164,0.0,confounded,logger1_heavy,minus,plus,0.0014132110416442364,nonnegative,base,base,base
164,0.0,confounded,logger1_heavy,base,plus,0.0014680622882716242,nonnegative,base,base|plus,plus
165,0.0,confounded,logger1_heavy,minus,base,0.0028260032077659695,nonnegative,minus,minus|base,base
165,0.0,confounded,logger1_heavy,minus,plus,0.0028800242562695816,nonnegative,base,base,base
165,0.0,confounded,logger1_heavy,base,plus,0.0029340453047731934,nonnegative,base,base|plus,plus
166,0.0,confounded,logger1_heavy,minus,base,0.008560021590080317,nonnegative,minus,minus|base,base
166,0.0,confounded,logger1_heavy,minus,plus,0.008613289466121296,nonnegative,base,base,base
166,0.0,confounded,logger1_heavy,base,plus,0.008666557342162276,nonnegative,base,base|plus,plus
167,0.0,confounded,logger1_heavy,minus,base,0.006879810337201877,nonnegative,minus,minus|base,base
