action,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed,n_anchors,sd,statistical_unit,theoretical_slope
base,0.06369441332867905,0.04535369839097,confounded,0.0,0.2,0.054267006189671375,reward_population_mae,logger12_balanced,0,78,0.04238989015927308,anchor_id,
base,0.07880944011129706,0.058157511998161104,confounded,0.0,0.2,0.06869332961269202,reward_population_rmse,logger12_balanced,0,78,0.006750534415567536,anchor_id,
base,0.018625722977129503,-0.009062415937392859,confounded,0.0,0.2,0.005370934594566828,paired_prediction_increment,logger12_balanced,0,78,0.06450493350318076,anchor_id,
base,0.05891818978007469,0.04206272731599816,confounded,0.0,0.2,0.0503225072556399,paired_increment_absolute_error,logger12_balanced,0,78,0.0403096211826441,anchor_id,
base,0.05947504120933456,0.041696632208748634,confounded,0.0,0.2,0.0503225072556399,base_prediction_absolute_increment,logger12_balanced,0,78,0.0403096211826441,anchor_id,
plus,0.08499698741108813,0.06266812165774195,confounded,0.0,0.2,0.07354304506447165,reward_population_mae,logger12_balanced,0,78,0.04890647841920776,anchor_id,
plus,0.09969112641073562,0.0764098975934217,confounded,0.0,0.2,0.08814623331023692,reward_population_rmse,logger12_balanced,0,78,0.009410807651006802,anchor_id,
plus,0.07355025407216674,0.04847365165781733,confounded,0.0,0.2,0.06156297552963187,paired_prediction_increment,logger12_balanced,0,78,0.05923580149643167,anchor_id,
plus,0.07925961582147308,0.05937294132782834,confounded,0.0,0.2,0.06942242368326293,paired_increment_absolute_error,logger12_balanced,0,78,0.04567331504448579,anchor_id,
minus,0.07094838534080675,0.050947198920769536,confounded,0.0,0.2,0.060933637711919245,reward_population_mae,logger2_heavy,0,78,0.046190578386797014,anchor_id,
minus,0.08794206281415944,0.06392438397239818,confounded,0.0,0.2,0.07628318478524325,reward_population_rmse,logger2_heavy,0,78,0.007946639740494045,anchor_id,
minus,-0.02311330301727153,-0.046226941861449024,confounded,0.0,0.2,-0.03477348113482254,paired_prediction_increment,logger2_heavy,0,78,0.05016099485240731,anchor_id,
minus,0.0691245398147524,0.05103289667634385,confounded,0.0,0.2,0.05999586258604618,paired_increment_absolute_error,logger2_heavy,0,78,0.04285305832645139,anchor_id,
base,0.04851410070970347,0.03283079524524877,confounded,0.0,0.2,0.04028681998303343,reward_population_mae,logger2_heavy,0,78,0.0351299855236338,anchor_id,
base,0.06229862920127106,0.04457874745796948,confounded,0.0,0.2,0.05330405002190229,reward_population_rmse,logger2_heavy,0,78,0.004161578538137763,anchor_id,
base,0.02477582567050025,0.004468974025888637,confounded,0.0,0.2,0.014918829578320213,paired_prediction_increment,logger2_heavy,0,78,0.04583511275156172,anchor_id,
base,0.0434777641616104,0.029865593165121985,confounded,0.0,0.2,0.036786808522875004,paired_increment_absolute_error,logger2_heavy,0,78,0.03091076460643927,anchor_id,
base,0.04346183943820968,0.030021993548214814,confounded,0.0,0.2,0.036786808522875004,base_prediction_absolute_increment,logger2_heavy,0,78,0.03091076460643927,anchor_id,
plus,0.051814156126687765,0.03524516602487408,confounded,0.0,0.2,0.04307075543934434,reward_population_mae,logger2_heavy,0,78,0.038150139186611726,anchor_id,
plus,0.06820358833986356,0.0459841849139183,confounded,0.0,0.2,0.05737476531629423,reward_population_rmse,logger2_heavy,0,78,0.0058235635069747525,anchor_id,
plus,0.07439974587687238,0.05477328463225986,confounded,0.0,0.2,0.06519653393815589,paired_prediction_increment,logger2_heavy,0,78,0.04471207589792616,anchor_id,
plus,0.044240640952623436,0.029468310711557776,confounded,0.0,0.2,0.03656296016944812,paired_increment_absolute_error,logger2_heavy,0,78,0.03483641254101489,anchor_id,
minus,-0.0368095852493951,-0.0701880593213194,confounded,0.0,0.2,-0.05381797904652597,signed_balanced_neural_bias,logger12_balanced,0,78,0.07766686197462479,anchor_id,
minus,-0.12000000000000004,-0.12000000000000018,confounded,0.0,0.2,-0.1200000000000001,signed_balanced_population_bias,logger12_balanced,0,78,1.6202677627153485e-16,anchor_id,
minus,-0.01754974956673518,-0.03879512342584269,confounded,0.0,0.2,-0.028365839321132888,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.04742723325056293,anchor_id,
minus,-0.062222222222222144,-0.06222222222222227,confounded,0.0,0.2,-0.0622222222222222,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.899298854022174e-16,anchor_id,
minus,-0.018054018066579417,-0.03867445946897988,confounded,0.0,0.2,-0.028365839321132888,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.04742723325056293,anchor_id,
minus,0.05373536355973594,0.03772562303526961,confounded,0.0,0.2,0.04539190359035013,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0363771887933137,anchor_id,
base,0.018121054444480974,-0.013197796447221547,confounded,0.0,0.2,0.0021488534483558885,signed_balanced_neural_bias,logger12_balanced,0,78,0.06910411541173576,anchor_id,
base,0.0,0.0,confounded,0.0,0.2,0.0,signed_balanced_population_bias,logger12_balanced,0,78,0.0,anchor_id,
base,0.0006352771139040532,-0.017326547838450796,confounded,0.0,0.2,-0.008420624509117501,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.04327233471313635,anchor_id,
base,0.0,0.0,confounded,0.0,0.2,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0007987053035961355,-0.01818056663298266,confounded,0.0,0.2,-0.008420624509117501,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.04327233471313635,anchor_id,
base,0.0424344040662607,0.03168194271728993,confounded,0.0,0.2,0.036894089768687646,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.023779640351511658,anchor_id,
plus,0.07164856077317895,0.04470689809410618,confounded,0.0,0.2,0.05842586667996604,signed_balanced_neural_bias,logger12_balanced,0,78,0.06348268964467547,anchor_id,
plus,0.12000000000000068,0.12000000000000054,confounded,0.0,0.2,0.12000000000000063,signed_balanced_population_bias,logger12_balanced,0,78,3.1916952865128723e-16,anchor_id,
plus,0.0210621211090933,0.002801695836789684,confounded,0.0,0.2,0.01179336387824474,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.04024273847402855,anchor_id,
plus,0.06222222222222244,0.062222222222222255,confounded,0.0,0.2,0.06222222222222235,signed_heavy_population_drift,logger1_minus_logger2,0,78,3.9352703412425637e-16,anchor_id,
plus,0.020782742817028754,0.0024088638960347132,confounded,0.0,0.2,0.01179336387824474,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.04024273847402855,anchor_id,
plus,0.06291467959699175,0.04866484354992309,confounded,0.0,0.2,0.05596246240983774,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.03198600856340537,anchor_id,
all,0.9871794871794872,0.8974358974358975,confounded,0.0,0.2,0.9487179487179487,neural_do_ranking_disagreement,logger12_balanced,0,78,0.2220001110000833,anchor_id,
all,0.006787813998694527,0.005007551779097312,confounded,0.0,0.2,0.005877633093443531,neural_decision_regret,logger12_balanced,0,78,0.003879403431282101,anchor_id,
base,0.043648969288655186,0.03397630444332751,confounded,0.0,0.2,0.03865806432822319,base_prediction_range_across_mixtures,all_primary,0,78,0.022065274431284913,anchor_id,
base,0.36232164357658253,0.2809598599194877,confounded,0.0,0.2,0.32215053606852656,base_leakage_over_balanced_direct_signal,all_primary,0,78,0.18387728692737426,anchor_id,
base,0.08393545363255454,0.064564570045964,confounded,0.0,all,0.07363071500863329,base_prediction_range_across_mixture_and_lambda,all_primary,0,78,0.04551904336584762,anchor_id,
minus,0.03205924114432414,0.018782106373655235,confounded,0.0,0.0,0.024839954815360936,reward_population_mae,logger1_heavy,1,78,0.02893241553700009,anchor_id,
minus,0.04977314799587435,0.026539059412259442,confounded,0.0,0.0,0.03799179081468179,reward_population_rmse,logger1_heavy,1,78,0.0040961360226115994,anchor_id,
base,0.03226330197698506,0.02009639528755135,confounded,0.0,0.0,0.025746993708107315,reward_population_mae,logger1_heavy,1,78,0.02867217724626674,anchor_id,
base,0.05055748730847607,0.027632936763364157,confounded,0.0,0.0,0.038398720937164385,reward_population_rmse,logger1_heavy,1,78,0.003937032400966017,anchor_id,
plus,0.03389972084308091,0.020201043893748976,confounded,0.0,0.0,0.026189285719220797,reward_population_mae,logger1_heavy,1,78,0.02962715918412794,anchor_id,
plus,0.05077014409541504,0.02954787411275,confounded,0.0,0.0,0.039400428991456064,reward_population_rmse,logger1_heavy,1,78,0.00381524902376659,anchor_id,
minus,0.03192872064257633,0.01908633430837813,confounded,0.0,0.0,0.024839954815360877,reward_population_mae,logger12_balanced,1,78,0.028932415537000128,anchor_id,
minus,0.04927504481841219,0.026447774176967743,confounded,0.0,0.0,0.03799179081468178,reward_population_rmse,logger12_balanced,1,78,0.004096136022611601,anchor_id,
base,0.03206273875984559,0.01988326337936313,confounded,0.0,0.0,0.025746993708107315,reward_population_mae,logger12_balanced,1,78,0.02867217724626674,anchor_id,
base,0.050263497359812906,0.0266994387594441,confounded,0.0,0.0,0.038398720937164385,reward_population_rmse,logger12_balanced,1,78,0.003937032400966017,anchor_id,
plus,0.032994292138149785,0.019968724642787802,confounded,0.0,0.0,0.026189285719220825,reward_population_mae,logger12_balanced,1,78,0.029627159184127935,anchor_id,
plus,0.04960300551112095,0.029495092028365814,confounded,0.0,0.0,0.03940042899145608,reward_population_rmse,logger12_balanced,1,78,0.003815249023766594,anchor_id,
minus,0.031778787529798035,0.019306216595497458,confounded,0.0,0.0,0.02483995481536088,reward_population_mae,logger2_heavy,1,78,0.0289324155370001,anchor_id,
minus,0.05014095840879178,0.026896006648427926,confounded,0.0,0.0,0.037991790814681764,reward_population_rmse,logger2_heavy,1,78,0.0040961360226116,anchor_id,
base,0.03284653972264834,0.019908674580817,confounded,0.0,0.0,0.025746993708107315,reward_population_mae,logger2_heavy,1,78,0.02867217724626674,anchor_id,
base,0.05017836703511959,0.02715784775361429,confounded,0.0,0.0,0.038398720937164385,reward_population_rmse,logger2_heavy,1,78,0.003937032400966017,anchor_id,
plus,0.03308310649447427,0.0203385299935306,confounded,0.0,0.0,0.026189285719220797,reward_population_mae,logger2_heavy,1,78,0.029627159184127942,anchor_id,
plus,0.04977611329728677,0.029218840048881423,confounded,0.0,0.0,0.039400428991456064,reward_population_rmse,logger2_heavy,1,78,0.003815249023766591,anchor_id,
minus,0.003958300229042771,-0.013281155253845312,confounded,0.0,0.0,-0.004504882045603629,signed_balanced_neural_bias,logger12_balanced,1,78,0.03796793112834087,anchor_id,
minus,-1.1386902816668272e-17,-9.109522253334617e-17,confounded,0.0,0.0,-5.124106267500723e-17,signed_balanced_population_bias,logger12_balanced,1,78,1.750323723175451e-16,anchor_id,
minus,0.0,0.0,confounded,0.0,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,1,78,0.0,anchor_id,
minus,2.1211664903174864e-16,5.408778837917429e-17,confounded,0.0,0.0,1.3237274524376866e-16,signed_heavy_population_drift,logger1_minus_logger2,1,78,3.592224512535847e-16,anchor_id,
base,0.0038710570591175258,-0.013190450914852062,confounded,0.0,0.0,-0.0038950708187046003,signed_balanced_neural_bias,logger12_balanced,1,78,0.03844791299426891,anchor_id,
base,0.0,0.0,confounded,0.0,0.0,0.0,signed_balanced_population_bias,logger12_balanced,1,78,0.0,anchor_id,
base,0.0,0.0,confounded,0.0,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,1,78,0.0,anchor_id,
base,0.0,0.0,confounded,0.0,0.0,0.0,signed_heavy_population_drift,logger1_minus_logger2,1,78,0.0,anchor_id,
plus,0.0053176370243947675,-0.01203142913537799,confounded,0.0,0.0,-0.0036075883696501574,signed_balanced_neural_bias,logger12_balanced,1,78,0.03948887244997871,anchor_id,
plus,5.109872638979887e-16,3.771911558021365e-16,confounded,0.0,0.0,4.455125727021461e-16,signed_balanced_population_bias,logger12_balanced,1,78,3.137602326387882e-16,anchor_id,
plus,0.0,0.0,confounded,0.0,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,1,78,0.0,anchor_id,
plus,1.25255930983351e-16,0.0,confounded,0.0,0.0,6.26279654916755e-17,signed_heavy_population_drift,logger1_minus_logger2,1,78,2.651464952109841e-16,anchor_id,
all,0.3717948717948718,0.1794871794871795,confounded,0.0,0.0,0.2692307692307692,neural_do_ranking_disagreement,logger12_balanced,1,78,0.44643106892408296,anchor_id,
all,0.0013493692431546431,0.0006172405383255536,confounded,0.0,0.0,0.0009544150085085007,neural_decision_regret,logger12_balanced,1,78,0.0017837280315024305,anchor_id,
base,0.0,0.0,confounded,0.0,0.0,0.0,base_prediction_range_across_mixtures,all_primary,1,78,0.0,anchor_id,
minus,0.037740591327687846,0.02537574075629282,confounded,0.0,0.05,0.03145327434226387,reward_population_mae,logger1_heavy,1,78,0.02832028388524921,anchor_id,
minus,0.049392561168803466,0.03386295541801148,confounded,0.0,0.05,0.042202658702786534,reward_population_rmse,logger1_heavy,1,78,0.0029599253033721798,anchor_id,
minus,-0.018072718946691782,-0.03029468489654266,confounded,0.0,0.05,-0.024338401389375038,paired_prediction_increment,logger1_heavy,1,78,0.029630630547018318,anchor_id,
minus,0.0295836948706031,0.019780963992732676,confounded,0.0,0.05,0.02441427033795202,paired_increment_absolute_error,logger1_heavy,1,78,0.021380813517040347,anchor_id,
base,0.033707303381476886,0.022398761842187427,confounded,0.0,0.05,0.027977460815484606,reward_population_mae,logger1_heavy,1,78,0.026493019186617936,anchor_id,
base,0.04624145431415932,0.030775455450354882,confounded,0.0,0.05,0.03841379852246725,reward_population_rmse,logger1_heavy,1,78,0.0026957864591834963,anchor_id,
base,0.009783312214512502,-0.0015409773109941248,confounded,0.0,0.05,0.003945855461040628,paired_prediction_increment,logger1_heavy,1,78,0.02639035341706194,anchor_id,
base,0.023275818049410875,0.015289954894131784,confounded,0.0,0.05,0.019414396345671117,paired_increment_absolute_error,logger1_heavy,1,78,0.01817715321612327,anchor_id,
base,0.023459266298027453,0.015559382698084176,confounded,0.0,0.05,0.019414396345671117,base_prediction_absolute_increment,logger1_heavy,1,78,0.01817715321612327,anchor_id,
plus,0.0358220584334045,0.02334793532277082,confounded,0.0,0.05,0.02903539696477014,reward_population_mae,logger1_heavy,1,78,0.02832315478525018,anchor_id,
plus,0.049224987404016055,0.0320189205464513,confounded,0.0,0.05,0.04043477147755929,reward_population_rmse,logger1_heavy,1,78,0.0030663287734533245,anchor_id,
plus,0.03744184407833739,0.02671797750874915,confounded,0.0,0.05,0.031850149578519726,paired_prediction_increment,logger1_heavy,1,78,0.025434699239051423,anchor_id,
plus,0.02356734763416034,0.015636423378841365,confounded,0.0,0.05,0.019459465578399598,paired_increment_absolute_error,logger1_heavy,1,78,0.017289546553183342,anchor_id,
minus,0.032621658665988346,0.021524897140937665,confounded,0.0,0.05,0.02704261055094184,reward_population_mae,logger12_balanced,1,78,0.024823046907405437,anchor_id,
minus,0.04303646955638922,0.029672963573969643,confounded,0.0,0.05,0.036600364106016296,reward_population_rmse,logger12_balanced,1,78,0.002250551915805707,anchor_id,
minus,-0.01286667650075585,-0.02487576500648749,confounded,0.0,0.05,-0.018877815724072412,paired_prediction_increment,logger12_balanced,1,78,0.026440076382544257,anchor_id,
minus,0.025830617746698977,0.017099959117421546,confounded,0.0,0.05,0.020994736771480053,paired_increment_absolute_error,logger12_balanced,1,78,0.019439233011907846,anchor_id,
base,0.03015893451229078,0.02025648171211149,confounded,0.0,0.05,0.024826223578041564,reward_population_mae,logger12_balanced,1,78,0.024071813315034794,anchor_id,
base,0.040802646893481245,0.027229001893526374,confounded,0.0,0.05,0.03447266597044084,reward_population_rmse,logger12_balanced,1,78,0.0021566916177410424,anchor_id,
base,0.01115166607357896,0.0006904846713480262,confounded,0.0,0.05,0.00576955310525032,paired_prediction_increment,logger12_balanced,1,78,0.02470687682519417,anchor_id,
base,0.0228970635401194,0.015584574375047965,confounded,0.0,0.05,0.018982436580008668,paired_increment_absolute_error,logger12_balanced,1,78,0.01670740157217794,anchor_id,
base,0.02275893572773251,0.015463268791879821,confounded,0.0,0.05,0.018982436580008668,base_prediction_absolute_increment,logger12_balanced,1,78,0.01670740157217794,anchor_id,
plus,0.031626315261020034,0.020275310978835445,confounded,0.0,0.05,0.025561204722949798,reward_population_mae,logger12_balanced,1,78,0.02478432501440067,anchor_id,
